,Unnamed: 0,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
636,"('AS14.13', datetime.date(2014, 4, 2))",731.0,-20.0,97.0,41.53244141880415,156337.49598789215,63.0,29.0,15302.587999999994,129117.38100000031,17366.146000000004,0.0,0.0,33.368,16640.442000000003,15532.482999999997,4249.190999999999,174.85600000000002,82.011,0.0
637,"('AS14.13', datetime.date(2014, 4, 3))",769.0,-24.0,104.0,46.09193359684643,167717.79798722267,66.0,36.0,16850.888000000003,141681.4540000003,17734.601000000006,0.0,0.0,33.368,16772.569000000003,15568.043999999994,4249.190999999999,174.85600000000002,82.011,0.0
638,"('AS14.13', datetime.date(2014, 4, 4))",808.0,-27.0,109.0,48.84632522861824,175768.59399056435,66.0,39.0,17769.485999999994,148807.85900000032,18415.584000000003,0.0,0.0,33.368,16974.267000000003,15966.111999999992,4249.190999999999,174.85600000000002,82.011,0.0
639,"('AS14.13', datetime.date(2014, 4, 5))",842.0,-26.0,113.0,50.72386049477053,188226.92099022865,66.0,39.0,17861.303999999993,160643.92100000064,18965.077,0.0,0.0,33.368,17212.249000000003,16048.65999999999,4249.190999999999,174.85600000000002,82.011,0.0
640,"('AS14.13', datetime.date(2014, 4, 6))",867.0,-25.0,116.0,54.56771277319909,196535.64798879623,66.0,39.0,19271.313999999995,166787.01400000058,19311.876,0.0,0.0,33.368,17327.823999999997,16574.92299999999,4532.592999999999,386.10300000000007,82.011,0.0
641,"('AS14.13', datetime.date(2014, 4, 7))",904.0,-27.0,121.0,59.18778262468486,207170.6909880638,67.0,40.0,19538.216999999997,179151.88500000062,19518.028,0.0,0.0,33.368,18830.690999999995,17491.91799999999,4532.592999999999,386.10300000000007,82.011,0.0
642,"('AS14.13', datetime.date(2014, 4, 8))",945.0,-23.0,128.0,61.05281534641924,217555.5749902725,69.0,40.0,20590.542,187138.06600000063,20503.239,0.0,0.0,33.368,18960.227999999992,17650.219999999987,4532.592999999999,386.10300000000007,106.587,0.0
643,"('AS14.13', datetime.date(2014, 4, 9))",984.0,-24.0,134.0,63.90679257001732,231747.8709871769,73.0,40.0,21737.200000000008,198681.03700000048,20741.893000000004,0.0,0.0,33.368,19835.095999999998,17827.451999999987,4532.592999999999,386.10300000000007,423.021,0.0
644,"('AS14.13', datetime.date(2014, 4, 10))",1022.0,-21.0,139.0,67.6173294261276,240641.2029862404,74.0,40.0,22027.49400000001,207086.1670000006,20741.893000000004,0.0,0.0,48.437000000000005,20047.30599999999,17962.843999999983,4532.592999999999,386.10300000000007,423.021,0.0
645,"('AS14.13', datetime.date(2014, 4, 11))",1056.0,-18.0,145.0,72.7731148172071,244182.58298540115,75.0,40.0,22891.568000000017,209232.83800000045,20741.893000000004,0.0,0.0,48.437000000000005,20278.153999999988,18337.95499999999,4532.592999999999,386.10300000000007,423.021,0.0
646,"('AS14.13', datetime.date(2014, 4, 12))",1090.0,-15.0,150.0,73.91910515537135,251807.00098609924,79.0,46.0,23284.69600000001,214849.09500000053,20866.328000000005,0.0,0.0,281.194,20369.279999999988,18680.16999999999,4532.592999999999,386.10300000000007,423.021,0.0
647,"('AS14.13', datetime.date(2014, 4, 13))",1123.0,-14.0,154.0,75.1298305907184,260013.3439855576,79.0,48.0,23430.955000000016,222496.63900000043,20866.328000000005,0.0,0.0,281.194,20626.274999999987,18836.680999999997,4532.592999999999,386.10300000000007,423.021,0.0
648,"('AS14.13', datetime.date(2014, 4, 14))",1157.0,-17.0,159.0,78.00103456595464,264955.87998509407,79.0,48.0,23807.52000000001,227186.44500000024,20866.328000000005,0.0,0.0,281.194,20826.544999999987,19050.85199999999,4532.592999999999,442.8790000000001,423.021,0.0
649,"('AS14.13', datetime.date(2014, 4, 15))",1187.0,-21.0,160.0,83.55005289200611,273547.2969863415,81.0,49.0,26279.656000000014,233710.8820000001,20866.328000000005,0.0,0.0,281.194,21413.670999999988,19229.660999999996,4532.592999999999,442.8790000000001,423.021,0.0
650,"('AS14.13', datetime.date(2014, 4, 16))",1211.0,-22.0,163.0,88.62429531624853,279684.01598477364,83.0,49.0,26848.12300000001,238712.016,20866.328000000005,0.0,0.0,372.4690000000001,21746.078999999983,19507.826999999997,4532.592999999999,442.8790000000001,423.021,0.0
651,"('AS14.13', datetime.date(2014, 4, 17))",1243.0,-28.0,168.0,89.16263900009801,291327.3479857445,85.0,50.0,27135.814000000017,248116.283,20940.094000000005,0.0,0.0,439.275,23186.93699999998,19828.229999999992,4532.592999999999,442.8790000000001,423.021,0.0
652,"('AS14.13', datetime.date(2014, 4, 18))",1250.0,-30.0,166.0,89.7535480910071,292345.2499861717,85.0,50.0,27185.885000000013,248809.0570000001,20940.094000000005,0.0,0.0,439.275,23228.705999999976,19894.79199999999,4532.592999999999,442.8790000000001,423.021,0.0
653,"('AS14.13', datetime.date(2014, 4, 19))",1286.0,-33.0,171.0,92.88460578436504,301356.79698705673,86.0,50.0,28666.66600000001,255219.14300000013,21320.94000000001,0.0,0.0,558.5350000000001,23766.172999999977,20087.595999999998,4548.055999999999,442.8790000000001,423.021,0.0
654,"('AS14.13', datetime.date(2014, 4, 20))",1319.0,-41.0,174.0,95.76863939781042,304272.4019880295,86.0,50.0,28684.36500000001,260665.3030000002,21332.390000000007,0.0,0.0,573.57,23874.120999999977,20263.422999999995,4548.055999999999,442.8790000000001,423.021,0.0
655,"('AS14.13', datetime.date(2014, 4, 21))",1356.0,-48.0,179.0,97.49675884827197,314537.141988039,86.0,50.0,28946.27400000001,269369.052,21332.390000000007,0.0,0.0,573.57,26277.584999999977,20403.01499999999,4591.801999999999,442.8790000000001,423.021,0.0
656,"('AS14.13', datetime.date(2014, 4, 22))",1379.0,-53.0,182.0,100.20711150211832,321876.88698887825,86.0,51.0,30485.59200000001,274724.6100000002,21332.390000000007,0.0,0.0,573.57,26550.434999999976,20898.33999999999,4591.801999999999,442.8790000000001,423.021,0.0
657,"('AS14.13', datetime.date(2014, 4, 23))",1416.0,-57.0,187.0,106.34713838556628,325799.6599891186,89.0,53.0,31007.588000000014,277424.53600000043,21332.390000000007,0.0,0.0,573.57,26647.830999999976,21510.877999999982,4662.790999999998,442.8790000000001,423.021,0.0
658,"('AS14.13', datetime.date(2014, 4, 24))",1439.0,-54.0,190.0,109.84961923804713,339562.1209907532,91.0,53.0,31587.507000000023,280222.1880000003,21332.390000000007,0.0,0.0,573.57,26951.818999999978,22004.41799999998,4662.790999999998,442.8790000000001,423.021,0.0
659,"('AS14.13', datetime.date(2014, 4, 25))",1470.0,-55.0,195.0,115.577014209494,345212.76199007034,91.0,53.0,32496.00000000004,282856.2310000002,21332.390000000007,0.0,0.0,573.57,27157.71499999998,23680.284999999974,4662.790999999998,741.456,423.021,0.0
660,"('AS14.13', datetime.date(2014, 4, 26))",1514.0,-64.0,203.0,117.10246710804472,352592.1089894772,91.0,53.0,32630.419000000034,288489.01400000043,21332.390000000007,0.0,0.0,573.57,27449.29599999997,24097.19099999998,4888.965999999999,741.456,423.021,0.0
661,"('AS14.13', datetime.date(2014, 4, 27))",1546.0,-66.0,209.0,120.28168318182604,366292.5339887142,91.0,53.0,33402.01700000004,298712.07100000046,21332.390000000007,0.0,0.0,590.003,28815.20899999997,24917.524999999976,5164.625,741.456,492.949,0.0
662,"('AS14.13', datetime.date(2014, 4, 28))",1595.0,-76.0,215.0,124.16567290211604,374166.00198864937,91.0,53.0,33887.05800000003,304841.4620000002,21332.390000000007,0.0,0.0,606.326,29287.761999999973,25462.844999999976,5330.339999999999,741.456,492.949,0.0
663,"('AS14.13', datetime.date(2014, 4, 29))",1629.0,-81.0,220.0,128.06570742685275,382184.1769890785,91.0,53.0,34288.374000000025,311592.30600000045,21332.390000000007,0.0,0.0,621.484,29485.094999999976,25648.512999999974,5826.5560000000005,741.456,492.949,0.0
664,"('AS14.13', datetime.date(2014, 4, 30))",1676.0,-88.0,226.0,131.88343578512067,389548.7909901142,91.0,53.0,34383.47500000003,317874.64100000064,21332.390000000007,0.0,0.0,739.909,29812.48199999997,26320.46199999997,6069.078,741.456,492.949,0.0
665,"('AS14.13', datetime.date(2014, 5, 1))",1701.0,-91.0,232.0,133.20443446236936,395990.2129893303,91.0,53.0,34542.51400000002,322958.8190000006,21332.390000000007,0.0,0.0,837.952,30363.46499999997,26739.862999999976,6337.984000000001,884.146,492.949,0.0
666,"('AS14.13', datetime.date(2014, 5, 2))",1741.0,-98.0,236.0,136.5620828937927,404156.713988781,91.0,53.0,35581.917000000016,329312.86500000086,21332.390000000007,0.0,0.0,905.598,30486.03399999997,27243.007999999973,6581.940000000001,884.146,492.949,0.0
667,"('AS14.13', datetime.date(2014, 5, 3))",1770.0,-101.0,240.0,136.5620828937927,404226.1209888458,91.0,53.0,35617.36900000002,329313.96000000084,21332.390000000007,0.0,0.0,905.598,30486.03399999997,27312.04399999997,6581.940000000001,884.146,492.949,0.0
668,"('AS14.13', datetime.date(2014, 5, 4))",1778.0,-102.0,241.0,136.5620828937927,404226.1209888458,91.0,53.0,35617.36900000002,329313.96000000084,21332.390000000007,0.0,0.0,905.598,30486.03399999997,27312.04399999997,6581.940000000001,884.146,492.949,0.0
669,"('AS14.13', datetime.date(2014, 2, 17))",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,"('AS14.13', datetime.date(2014, 2, 18))",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,"('AS14.13', datetime.date(2014, 2, 19))",0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,"('AS14.13', datetime.date(2014, 2, 20))",0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,"('AS14.13', datetime.date(2014, 2, 21))",0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,"('AS14.13', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,"('AS14.13', datetime.date(2014, 2, 23))",0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,"('AS14.13', datetime.date(2014, 2, 24))",0.0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,"('AS14.13', datetime.date(2014, 2, 26))",0.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,"('AS14.13', datetime.date(2014, 2, 27))",0.0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,"('AS14.13', datetime.date(2014, 2, 28))",0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,"('AS14.13', datetime.date(2014, 3, 1))",0.0,0.0,0.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,"('AS14.13', datetime.date(2014, 3, 2))",0.0,0.0,0.0,0.0,0.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,"('AS14.13', datetime.date(2014, 3, 3))",0.0,0.0,0.0,0.0,0.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,"('AS14.13', datetime.date(2014, 3, 5))",0.0,0.0,0.0,0.0,0.0,48.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,"('AS14.13', datetime.date(2014, 3, 6))",0.0,0.0,0.0,0.0,0.0,52.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,"('AS14.13', datetime.date(2014, 3, 7))",0.0,0.0,0.0,0.0,0.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,"('AS14.13', datetime.date(2014, 3, 11))",0.0,0.0,0.0,0.0,0.0,55.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,"('AS14.13', datetime.date(2014, 3, 4))",0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,"('AS14.14', datetime.date(2014, 3, 20))",21.0,1.0,2.0,0.0,0.0,75.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,"('AS14.14', datetime.date(2014, 3, 21))",53.0,-2.0,4.0,2.4273979298846373,10506.898999214172,84.0,61.0,2765.003000000003,2927.505999999999,214.909,413.512,0.0,0.0,3858.509,1411.9190000000003,63.638,0.0,0.0,0.0
690,"('AS14.14', datetime.date(2014, 3, 22))",82.0,-5.0,4.0,4.731409131092181,22745.065999269485,84.0,61.0,8514.781999999997,7772.22,819.5770000000001,694.5200000000001,0.0,0.0,4968.898,3274.000000000001,63.638,0.0,12.133,0.0
691,"('AS14.14', datetime.date(2014, 3, 23))",112.0,-8.0,5.0,6.325888791748903,31635.166001081467,84.0,61.0,13690.36599999999,10988.489,1135.1540000000002,854.1440000000001,0.0,0.0,5273.707,4622.606000000002,63.638,0.0,12.133,0.0
692,"('AS14.14', datetime.date(2014, 3, 24))",138.0,-12.0,6.0,8.289923502107683,44181.58500146866,84.0,61.0,17079.48399999999,17935.230999999996,1600.2400000000002,1722.5930000000003,0.0,0.0,5712.781000000001,5573.223000000002,273.667,0.0,12.133,0.0
693,"('AS14.14', datetime.date(2014, 3, 25))",161.0,-13.0,6.0,10.202693610556544,57336.681000709534,85.0,62.0,22094.084999999995,23504.313999999988,1600.2400000000002,2100.1090000000004,0.0,0.0,7230.486000000001,6745.917000000001,1743.1899999999991,0.0,12.133,0.0
694,"('AS14.14', datetime.date(2014, 3, 26))",196.0,-14.0,11.0,13.4710942931006,68006.58500051498,86.0,63.0,25129.962999999963,28086.193999999992,2117.845,2106.157,0.0,0.0,9129.635000000006,7801.530000000002,1847.378999999999,0.0,12.133,0.0
695,"('AS14.14', datetime.date(2014, 3, 27))",229.0,-19.0,15.0,15.397019071849458,80673.49600291252,87.0,63.0,27044.547999999973,37720.76300000001,2363.156,2261.7410000000004,0.0,0.0,9228.328000000003,9425.414000000002,1848.386999999999,0.0,12.133,0.0
696,"('AS14.14', datetime.date(2014, 3, 28))",260.0,-21.0,18.0,17.06943504149768,92424.2570016384,88.0,63.0,33596.25199999996,44864.71,2525.084,2485.106,0.0,0.0,9537.474000000006,10614.772000000004,1848.386999999999,13.838,12.133,0.0
697,"('AS14.14', datetime.date(2014, 3, 29))",292.0,-22.0,23.0,21.044863944045236,97098.86699986458,89.0,64.0,36746.71599999997,46718.07900000001,2536.534,2640.167,0.0,0.0,9570.902000000006,11436.213000000003,1848.386999999999,13.838,12.133,0.0
698,"('AS14.14', datetime.date(2014, 3, 30))",305.0,-24.0,25.0,21.264555857191056,99765.1350004673,90.0,64.0,63060.90199999995,47238.322000000015,2536.534,2640.167,0.0,0.0,9595.188000000006,11436.213000000003,1848.386999999999,13.838,12.133,0.0
699,"('AS14.14', datetime.date(2014, 3, 31))",332.0,-25.0,28.0,22.242214547785935,102858.14800024033,94.0,66.0,66480.78999999995,48280.17300000002,2536.534,2640.167,0.0,0.0,9634.525000000003,11436.213000000003,1848.386999999999,13.838,12.133,0.0
700,"('AS14.14', datetime.date(2014, 4, 1))",363.0,-25.0,30.0,23.49034814905253,103289.03200006484,94.0,66.0,66743.04299999996,48375.29300000003,2536.534,2640.167,0.0,0.0,9674.727000000004,11468.659000000003,1848.386999999999,13.838,12.133,0.0
701,"('AS14.14', datetime.date(2014, 4, 2))",377.0,-27.0,32.0,25.0140482240482,104068.90499925612,94.0,66.0,68292.89199999998,48536.05600000003,2536.534,2640.167,0.0,0.0,9688.794000000004,11540.391000000003,1848.386999999999,13.838,12.133,0.0
702,"('AS14.14', datetime.date(2014, 4, 3))",421.0,-30.0,38.0,26.679338478080847,106441.5639986992,94.0,66.0,69906.225,48910.05400000003,2536.534,2648.226,0.0,0.0,9756.700000000004,11586.973000000004,1848.386999999999,13.838,12.133,0.0
703,"('AS14.14', datetime.date(2014, 4, 4))",436.0,-32.0,40.0,26.77100514474752,106749.10499835014,94.0,66.0,70145.54900000003,48946.34200000003,2536.534,2648.226,0.0,0.0,9788.173000000004,11586.973000000004,1848.386999999999,13.838,12.133,0.0
704,"('AS14.14', datetime.date(2014, 4, 5))",473.0,-40.0,43.0,27.171287630623222,108235.0039987564,94.0,66.0,71729.71500000004,49701.84600000004,2536.534,2648.226,0.0,3.011,9854.870000000004,11666.253000000004,1848.386999999999,13.838,12.133,0.0
705,"('AS14.14', datetime.date(2014, 4, 6))",510.0,-45.0,48.0,27.86765329553325,109498.39099907877,95.0,66.0,73358.05800000005,56462.80000000004,2536.534,2648.226,0.0,3.011,9899.594000000005,11775.928000000004,1848.386999999999,13.838,12.133,0.0
706,"('AS14.14', datetime.date(2014, 4, 7))",545.0,-46.0,53.0,28.07950986724739,110048.75499916077,95.0,67.0,73582.42300000004,56569.42700000004,2536.534,2648.226,0.0,3.011,9984.191000000004,11909.872000000005,1848.386999999999,13.838,12.133,0.0
707,"('AS14.14', datetime.date(2014, 4, 8))",579.0,-47.0,57.0,29.029719951281,110501.61199855804,96.0,67.0,113906.30000000005,56636.90900000004,2536.534,2648.226,0.0,3.011,10031.599000000002,11909.872000000005,1848.386999999999,13.838,12.133,0.0
708,"('AS14.14', datetime.date(2014, 4, 9))",603.0,-46.0,60.0,31.839803984894445,111599.95399904253,96.0,67.0,114785.63500000004,56803.48500000004,2536.534,2648.226,0.0,3.011,10062.011000000004,11922.926000000003,1848.386999999999,13.838,12.133,0.0
709,"('AS14.14', datetime.date(2014, 4, 10))",623.0,-47.0,63.0,32.56795524539864,112446.43499851228,96.0,67.0,115667.17800000004,56822.36700000004,2536.534,2648.226,0.0,3.011,10085.176000000003,11952.225000000006,1848.386999999999,13.838,12.133,0.0
710,"('AS14.14', datetime.date(2014, 4, 11))",654.0,-43.0,67.0,33.195266169768395,112999.37699866296,98.0,67.0,121544.28000000004,56841.56400000004,2536.534,2648.226,0.0,3.011,10146.799000000005,12018.647000000006,1848.386999999999,13.838,12.133,0.0
711,"('AS14.14', datetime.date(2014, 4, 12))",669.0,-43.0,69.0,34.723629888137104,113115.36399888992,98.0,67.0,121637.96200000004,56841.56400000004,2536.534,2648.226,0.0,3.011,10169.038000000004,12018.647000000006,1848.386999999999,13.838,12.133,0.0
712,"('AS14.14', datetime.date(2014, 4, 14))",684.0,-43.0,71.0,34.8236298881371,113472.86499881744,98.0,67.0,121836.24700000005,56881.77200000003,2536.534,2648.226,0.0,3.011,13108.153000000006,12018.647000000006,1848.386999999999,13.838,12.133,0.0
713,"('AS14.14', datetime.date(2014, 4, 15))",702.0,-46.0,72.0,34.86702179035253,113794.6669986248,98.0,67.0,124937.09200000002,56934.22000000003,2536.534,2648.226,0.0,3.011,13136.546000000006,12034.133000000009,1848.386999999999,13.838,12.133,0.0
714,"('AS14.14', datetime.date(2014, 4, 16))",726.0,-44.0,73.0,36.27150358306962,114537.65299868584,98.0,67.0,130275.53099999996,56947.35500000003,2536.534,2648.226,0.0,3.011,13191.810000000003,12034.133000000009,1848.386999999999,13.838,12.133,0.0
715,"('AS14.14', datetime.date(2014, 4, 17))",757.0,-44.0,75.0,37.54734391920408,115339.06199836732,98.0,68.0,143231.9059999999,56997.76600000004,2536.534,2648.226,0.0,80.55399999999999,13277.426000000003,12052.310000000009,1848.386999999999,13.838,12.133,0.0
716,"('AS14.14', datetime.date(2014, 4, 18))",770.0,-46.0,75.0,37.81817725253741,115445.76699852943,98.0,68.0,143334.8909999999,57036.97900000004,2536.534,2648.226,0.0,80.55399999999999,13305.846000000003,12052.310000000009,1848.386999999999,13.838,12.133,0.0
717,"('AS14.14', datetime.date(2014, 4, 19))",797.0,-45.0,79.0,37.85991394721528,115704.75299882887,98.0,69.0,143466.85399999988,57115.08600000005,2536.534,2648.226,0.0,80.55399999999999,13354.224000000006,12052.310000000009,1848.386999999999,13.838,12.133,0.0
718,"('AS14.14', datetime.date(2014, 4, 20))",812.0,-47.0,80.0,38.05186072592676,116567.98999929428,98.0,70.0,143897.7059999999,57327.03900000005,2536.534,2648.226,169.699,80.55399999999999,13404.627000000004,12052.310000000009,1848.386999999999,13.838,12.133,0.0
719,"('AS14.14', datetime.date(2014, 4, 21))",840.0,-46.0,84.0,39.06292883738187,117164.85699892044,99.0,70.0,145763.5749999999,57649.53200000004,2536.534,2648.226,169.699,80.55399999999999,13437.828000000003,12070.459000000006,1848.386999999999,13.838,12.133,0.0
720,"('AS14.14', datetime.date(2014, 4, 22))",875.0,-48.0,87.0,39.24610993590824,117892.77799892426,100.0,71.0,147503.73099999985,57791.87800000003,2536.534,2648.226,169.699,80.55399999999999,13480.142000000007,12269.425000000005,1848.386999999999,13.838,12.133,0.0
721,"('AS14.14', datetime.date(2014, 4, 23))",896.0,-51.0,88.0,40.31810114618545,118550.3019990921,100.0,71.0,148021.08599999992,57842.66100000003,2536.534,2648.226,169.699,80.55399999999999,13526.524000000009,12283.617000000004,1895.821999999999,13.838,12.133,0.0
722,"('AS14.14', datetime.date(2014, 4, 24))",918.0,-50.0,91.0,41.41810114618544,119170.51499915124,100.0,71.0,148404.45299999986,57918.31100000003,2536.534,2648.226,169.699,112.977,13559.796000000008,12283.617000000004,1990.0879999999988,13.838,12.133,0.0
723,"('AS14.14', datetime.date(2014, 4, 25))",958.0,-46.0,98.0,41.55983784086331,119976.19499874116,100.0,71.0,150390.0169999999,58429.82700000002,2536.534,2648.226,169.699,112.977,13633.232000000007,12283.617000000004,1990.0879999999988,13.838,12.133,0.0
724,"('AS14.14', datetime.date(2014, 4, 26))",966.0,-47.0,99.0,44.76377872756282,120160.6539990902,100.0,72.0,159792.43799999994,58459.03500000002,2536.534,2648.226,169.699,112.977,13648.319000000009,12283.617000000004,1990.0879999999988,13.838,12.133,0.0
725,"('AS14.14', datetime.date(2014, 4, 27))",989.0,-47.0,102.0,44.83877872756282,120599.79499912262,100.0,72.0,160026.0549999999,58621.73800000002,2536.534,2648.226,169.699,112.977,13690.828000000009,12283.617000000004,1990.0879999999988,13.838,12.133,0.0
726,"('AS14.14', datetime.date(2014, 4, 30))",1003.0,-45.0,104.0,46.06377872756282,120998.94199943542,101.0,72.0,160427.7149999999,58657.06700000002,2536.534,2648.226,169.699,112.977,13718.454000000009,12283.617000000004,1990.0879999999988,13.838,12.133,0.0
727,"('AS14.14', datetime.date(2014, 5, 1))",1015.0,-45.0,105.0,47.4741679303249,121301.75099945068,101.0,72.0,160561.17899999986,58657.06700000002,2536.534,2648.226,169.699,112.977,13749.164000000006,12463.128000000004,1990.0879999999988,13.838,12.133,0.0
728,"('AS14.14', datetime.date(2014, 5, 2))",1035.0,-44.0,108.0,47.599167930324896,121590.01899957655,101.0,72.0,160802.04799999984,58664.10300000002,2536.534,2648.226,169.699,112.977,13800.562000000004,12463.128000000004,1990.0879999999988,13.838,12.133,0.0
729,"('AS14.14', datetime.date(2014, 5, 3))",1069.0,-43.0,113.0,47.69083459699156,122284.21299982072,101.0,72.0,161291.08499999985,58781.58300000002,2536.534,2648.226,169.699,112.977,13866.854000000008,12484.263000000004,1990.0879999999988,13.838,12.133,0.0
730,"('AS14.14', datetime.date(2014, 5, 4))",1103.0,-43.0,117.0,47.70750126365822,122638.351000309,101.0,72.0,161500.5039999998,58840.60900000002,2536.534,2648.226,169.699,112.977,13921.380000000006,12515.398000000005,1990.0879999999988,13.838,12.133,0.0
731,"('AS14.14', datetime.date(2014, 5, 5))",1124.0,-46.0,120.0,47.79841035456732,122838.18200063704,101.0,72.0,166198.55799999984,58962.31300000002,2536.534,2648.226,169.699,112.977,13936.506000000008,12515.398000000005,1990.0879999999988,13.838,12.133,0.0
732,"('AS14.14', datetime.date(2014, 4, 13))",669.0,-43.0,69.0,34.723629888137104,113145.0869987011,98.0,67.0,121667.65700000004,56841.56400000004,2536.534,2648.226,0.0,3.011,10169.038000000004,12018.647000000006,1848.386999999999,13.838,12.133,0.0
733,"('AS14.14', datetime.date(2014, 4, 28))",989.0,-47.0,102.0,44.83877872756282,120656.39299941064,101.0,72.0,160082.10099999994,58621.73800000002,2536.534,2648.226,169.699,112.977,13690.828000000009,12283.617000000004,1990.0879999999988,13.838,12.133,0.0
