date,id,batch,mood,mood_count,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
18/04/2014,AS14.29,0,8,4,-0.25,0.25,0.154780605,9005.241,1,1,531.137,2845.558,487.892,0,0,1394.773,102.518,4633.982,64.902,0,4.031,0
19/04/2014,AS14.29,0,7,5,-0.6,0.2,0.070833333,7506.036,1,3,359.673,2150.765,0,0,0,589.9812459,94.424,4294.65,30.28,0,0,0
20/04/2014,AS14.29,0,7.5,4,-0.5,0.75,0.008417146,3084.711,0,0,71.311,1014.836,0,0,0,212.009,88.465,1608.13,0,0,0,0
21/04/2014,AS14.29,0,7.2,5,0,0.4,0.110763889,3747.019,0,0,34.025,1234.593,0,0,0,328.005,187.019,2052.156,0,0,0,0
22/04/2014,AS14.29,0,6.4,5,-0.2,0,0.166466023,12947.801,3,11,1667.174,4858.252,156.89,0,0,1742.561,47.538,3921.977,676.096,0,8.087,0
23/04/2014,AS14.29,0,7.6,5,0.6,0.6,0.094811323,9817.595822,4,1,364.606,3333.445,397.754,0,0,1600.2,38.202,4082.698,419.153,0,27.062,0
24/04/2014,AS14.29,0,7.8,5,0.2,1,0.186613151,9600.506003,0,3,417.582,3718.909,1088.969,0,0,1063.072,48.217,3170.045,554.443,0,0,0
25/04/2014,AS14.29,0,7.5,4,0,0.75,0.165108034,3919.814001,0,1,565.074,2368.221,0,0,0,660.807,46.355,129.404,221.435,0,3.06,0
26/04/2014,AS14.29,0,6,4,0,0,0.269335093,10479.328,2,4,560.884,3443.888,0,0,0,1034.269,155.488,5209.301,47.182,0,0,0
27/04/2014,AS14.29,0,6.5,4,-0.75,0,0.044895598,4927.097821,0,0,1304.335,890.947,317.902,0,0,517.093,53.253,4955.927,0,0,0,0
28/04/2014,AS14.29,0,7,5,-0.4,0.4,0.078792157,7495.863001,0,0,606.164,1864.196,1528.221,0,0,683.572,53.297,2524.755,457.693,0,0,0
29/04/2014,AS14.29,0,7.6,5,0.4,0.8,0.208523388,11914.785,0,1,1912.556,3277.753,2120.963,68.332,0,1610.897,48.325,3099.041,35.59,0,0,0
30/04/2014,AS14.29,0,7.8,5,-0.4,0.2,0.091214934,6942.254821,1,2,1098.17,3211.592,181.471,0,0,690.295,61.305,4138.987,50.56,0,0,0
01/05/2014,AS14.29,0,7.6,5,0,0.4,0.131834294,6110.111999,0,0,335.771,4195.65,0,0,0,2203.138,35.15,1088.661,0,0,0,0
02/05/2014,AS14.29,0,6,0,0,0,0.320998946,3315.274,0,7,1658.558,600.359,0,0,0,674.151,0,302.231,157.998,0,2.299,0
03/05/2014,AS14.29,0,8,1,1,1,0.291548117,1832.099,0,2,992.753,334.37,34.317,0,0,348.2292459,14.052,120.358,0,0,0,0
04/05/2014,AS14.29,0,8,2,-1,1,0.372982408,3147.814,1,7,366.499,1259.785,0,0,0,5916.104,27.162,902.211,0,0,0,0
05/05/2014,AS14.29,0,7.333333333,3,-0.333333333,0.666666667,0.213941171,5538.639,9,17,910.302,1675.559,0,0,0,674.603,42.099,2064.259,332.677,0,0,0
06/05/2014,AS14.29,0,6,0,0,0,0.089946137,5629.634821,0,0,159.45,2002.338,0,0,0,1819.298,2.007,3593.028,0,0,0,0
07/05/2014,AS14.29,0,7.8,5,-0.2,0.8,0.034468535,2763.989,0,0,8.045,433.884,0,0,0,201.554,995.027,1124.256,0,0,0,0
08/05/2014,AS14.29,0,7.8,5,0.4,1,0.117693302,9283.681003,1,2,177.727,4566.261,13.125,0,0,1952.638,33.965,3145.955,0,0,0,0
09/05/2014,AS14.29,0,7.4,5,-0.4,0.6,0.058269909,12395.829,1,0,424.633,5227.46,1281.712,65.333,0,323.325,992.057,4079.032,0,0,0,0
10/05/2014,AS14.29,0,7,5,-0.2,0.4,0.122339417,16022.039,1,1,349.221,7022.017,28.157,0,0,1340.524,209.465,7162.09,0,0,3.094,0
11/05/2014,AS14.29,0,7,5,-0.8,0.4,0.015175119,9004.832,0,0,164.367,2730.711,0,0,0,522.026,62.325,5470.435,53.644,0,0,0
12/05/2014,AS14.29,0,7.6,5,-0.2,0.8,0.149517043,13648.031,0,6,772.916,6234.929,857.84,0,0,1009.271,44.259,5361.465,21.286,0,0,0
13/05/2014,AS14.29,0,8.2,5,0.6,0.8,0.115247524,13083.924,2,6,376.707,6271.952,53.247,0,0,843.808,511.768,7132.596,0,0,28.22,0
14/05/2014,AS14.29,0,7.6,5,0.2,0.4,0.125,7.436000109,0,0,0,204.865,0,0,0,7.171,0,134.873,0,0,0,0
15/05/2014,AS14.29,0,6,2,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/03/2014,AS14.30,0,7,3,0.333333333,1,0.082270408,6640.643,2,0,664.866,2011.303,1930.061,38.551,0,228.138,355.448,778.076,0,29.373,31.155,0
21/03/2014,AS14.30,0,7.8,5,-0.4,1.2,0.212259468,4881.603642,3,2,945.146,3108.808,4282.086,0,0,0,468.773,1685.434,0,61.8,87.215,0
22/03/2014,AS14.30,0,7.6,5,-0.8,1,0.220790671,9687.690821,0,0,1295.845,5438.835946,2051.53,0,0,0,1093.018,1903.947,0,72.328,74.434,0
23/03/2014,AS14.30,0,7.8,5,-0.6,1,0.121258611,9741.326641,0,0,931.757,4933.717,5675.066,0,0,0,795.377,3174.869,0,51.409,76.416,366.937
24/03/2014,AS14.30,0,7.8,5,-0.2,1,0.144073735,13448.77082,0,0,1173.282,6090.128,2959.934,194.072,0,137.45,1382.905,3555.056,0,15.109,94.495,15.07
25/03/2014,AS14.30,0,8,5,-0.2,1,0.134146784,13423.04882,2,0,1776.05,9165.199,3057.944,25.429,0,0,544.635,2113.006,0,29.197,58.283,0
26/03/2014,AS14.30,0,6.8,5,0.2,0.6,0.200921263,14108.70264,15,0,1436.006,7735.433,2769.173,0,0,259.402,1142.667,3180.192,0,135.757,58.241,6.087
27/03/2014,AS14.30,0,7.75,4,-0.75,1,0.160133294,12514.21764,2,0,1377.245,8619.059,3634.555,13.057,0,36.242,256.431,3883.824,0,174.448,180.794,0
28/03/2014,AS14.30,0,7.8,5,0,1,0.24840717,13691.33982,2,0,1420.607,7677.406,2125.773,13.088,0,68.523,397.424,2055.419,26.599,285.998,67.451,0
29/03/2014,AS14.30,0,8.4,5,-1.4,1,0.132524374,8166.207464,2,0,745.626,7113.457946,4951.746,0,0,225.147,105.207,1724.748,0,0,62.825,0
30/03/2014,AS14.30,0,7.6,5,-1.2,1,0.112650091,9599.987822,6,0,940.755,4665.377,3374.619,0,0,44.246,191.637,2183.854,258.375,98.398,46.379,1.007
31/03/2014,AS14.30,0,7.6,5,-0.8,1,0.234519509,10749.64782,0,0,827.493,9438.066,1387.099,0,0,0,251.44,1008.71,51.068,185.751,41.77,0
01/04/2014,AS14.30,0,7.8,5,-1.2,1.2,0.157150081,9567.39082,6,2,1372.310928,4574.087,5218.006,57.264,0,0,372.196,1174.38,28.275,169.243,29.526,0
02/04/2014,AS14.30,0,7.6,5,-0.6,0.6,0.163744398,6879.164819,0,0,657.483,3926.909,2697.003,13.048,0,0,910.432,708.391,0,11.094,13.581,0
03/04/2014,AS14.30,0,8,5,0.2,1,0.125172889,12137.73782,1,0,1513.555,3706.306,5515.235,0,0,105.028,636.729,2944.562,2.01,300.221,55.308,0
04/04/2014,AS14.30,0,7.8,5,-1.2,1,0.142540314,12603.53582,3,0,1626.443,4981.265,4869.823,371.857,0,0,398.727,1455.562,73.846,71.413,122.036,0
05/04/2014,AS14.30,0,8,5,-0.8,1,0.067549337,9363.129999,2,0,1053.051,1912.127,4050.008,21.149,478.826,10.073,304.675,1252.381,0,217.914,73.487,0
06/04/2014,AS14.30,0,8,5,-1.2,1,0.091038168,7203.896822,0,0,1158.746,1913.004,3701.609,0,1933.979,0,249.572,1087.416,0,4.37,2.013,97.505
07/04/2014,AS14.30,0,7.6,5,0,1,0.121952155,14080.50782,0,0,2029.616,9128.585,2757.346,0,783.656,0,400.628,981.196,163.758,0,32.176,74.886
08/04/2014,AS14.30,0,7.8,5,-0.6,1,0.159022546,16108.398,0,0,2434.318928,7115.139,3160.507,34.218,1472.166,0,777.092,1365.501,3.011,2.016,175.298,0
09/04/2014,AS14.30,0,7.75,4,-0.5,1,0.160935661,11611.08064,3,5,2244.213,5892.173,4178.883,0,2545.215,4.011,1052.962,1530.442,0,18.276,29.163,0
10/04/2014,AS14.30,0,8.2,5,-1,1,0.133553242,8498.865822,0,2,728.171,3685.348,3942.701,20.066,1052.935,0,406.338,1414.605,77.751,0,68.332,0
11/04/2014,AS14.30,0,7.666666667,3,-0.666666667,0.666666667,0.146759814,19381.914,4,0,2146.049,9989.65,2982.029,30.911,2569.329,0,380.335,1846.805,0,0,91.215,8.032
12/04/2014,AS14.30,0,7.8,5,-1,1.2,0.061334145,8623.224822,0,0,1093.529,3227.387,2885.993,0,2732.409,0,151.306,1787.536,0,0,8.045,0
13/04/2014,AS14.30,0,7.2,5,-1.6,1,0.078882843,10114.312,1,0,908.502,1882.34,3672.781,24.107,1933.573,47.282,216.451,1546.939,0,0,44.408,0
14/04/2014,AS14.30,0,7.75,4,-0.25,1,0.170820343,12149.335,0,0,1174.509,5890.584,2595.635,0,676.145,0,168.323,1606.053,0,0,55.8,0
15/04/2014,AS14.30,0,7.6,5,-1.4,1,0.122327317,11328.48364,4,0,1711.254,7380.061,3118.429,77.438,212.981,108.721,3727.716,1677.341,51.313,0,59.119,0
16/04/2014,AS14.30,0,8.4,5,-0.4,1.4,0.191853742,10745.77182,2,0,1477.202,6107.518,3365.758,12.912,1259.876,0,113.209,1122.412,0,446.635,27.163,0
17/04/2014,AS14.30,0,7.6,5,-0.8,1,0.161253173,11037.27546,0,0,1819.289,5486.983,7976.674,95.558,1628.345,0,596.767,1798.067,0,120.063,45.539,0
18/04/2014,AS14.30,0,7.4,5,-1.2,1,0.041220469,11374.83164,0,0,885.276,4684.188,6324.875,40.49,540.616,0,1591.325,3108.953,0,63.287,14.052,0
19/04/2014,AS14.30,0,7.8,5,-1.2,1,0.099853459,8892.762821,1,0,887.883,1809.449,4174.192,11.042,1289.663,0,107.617,2179.351,0,179.737,44.178,3.008
20/04/2014,AS14.30,0,7.75,4,-1.25,1,0.109138928,11645.79582,0,0,844.212,4961.331,3333.78,0,1818.202,0,292.726,1295.891,0,0,113.437,0
21/04/2014,AS14.30,0,7.8,5,-1.6,1,0.111134037,10664.84182,0,0,772.35,8696.817,2859.424,12.13,4.021,0,71.548,2297.483,0,1399.317,52.253,0
22/04/2014,AS14.30,0,8,5,-0.8,1.2,0.148634233,7821.834821,2,3,1221.141,4569.821,1752.216,30.122,0,0,325.682,1347.849,0,504.445,96.384,0
23/04/2014,AS14.30,0,7.6,5,-1.4,1,0.093625519,7321.516822,0,0,702.796,4899.344,2684.662,117.295,94.599,0,133.042,2001.394,0,0,37.22,0
24/04/2014,AS14.30,0,8.2,5,-1.2,1.2,0.13419763,6095.054644,0,0,569.474,5939.993,1552.34,55.164,9.124,0,72.652,2690.901,0,0,9.09,0
25/04/2014,AS14.30,0,7.5,4,-1,1,0.14113887,12089.33282,0,0,2158.247,3796.98,5933.356,0,226.119,0,418.095,1301.468,130.664,90.645,77.4,0
26/04/2014,AS14.30,0,7.8,5,-1.2,1,0.345103785,9086.120822,2,0,2107.034928,3989.128,4088.948,0,0,11.033,370.916,1518.162,0,397.618,0,7.026
27/04/2014,AS14.30,0,7.8,5,-1,1,0.126081186,5194.162642,1,0,1340.846,1761.215,5804.6,0,0,0,256.342,956.505,0,0,19.108,23.033
28/04/2014,AS14.30,0,8,5,-1,1,0.20367597,13116.368,2,2,3744.898,2819.179,4333.06,207.011,1069.191,5.184,211.689,2238.814,77.396,7.083,45.295,0
29/04/2014,AS14.30,0,8,5,-1,1,0.170996541,12559.95582,0,1,2142.642,6910.946,2525.122,42.246,644.11,0,384.05,1227.023,129.679,364.883,88.487,0
30/04/2014,AS14.30,0,7.8,5,-1.2,1,0.16108352,13110.468,6,0,2990.897928,5065.755,2754.262,0,0,5.021,254.927,1821.866,142.656,251.987,102.614,0
01/05/2014,AS14.30,0,8.2,5,-1,1,0.163099891,14300.53282,3,0,2410.548,6134.199,3020.136,0,597.437,0,1100.882,1567.517,239.655,109.5,47.59,0
02/05/2014,AS14.30,0,8,5,-1,1,0.135876708,13561.11982,2,0,1304.992,6586.02,7085.825,132.001,178.118,0,70.281,1737.964,171.873,11.042,123.998,0
03/05/2014,AS14.30,0,7.8,5,-1.2,1,0.181973331,3402.855821,3,0,403.891,1055.244,2766.216,0,26.189,0,85.762,1145.894,0,0,9.033,0
04/05/2014,AS14.30,0,7.8,5,-1.4,1,0.209722222,4694.928,0,0,678.116,621.348,2058.549,0,0,0,331.376,1005.251,0,0,0,0
05/05/2014,AS14.30,0,8,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2014,AS14.32,0,8,2,-1,1.5,0,2715.741999,4,0,259.094,1616.404,634.479,0,0,31.127,265.192,13.199,0,0,0,0
02/04/2014,AS14.32,0,7,4,0,0,0.164930965,3746.617819,5,2,557.439,2087.999,2623.638,0,0,54.259,82.982,0,0,0,0,0
03/04/2014,AS14.32,0,8,4,-0.25,0.5,0.113518875,4925.860999,2,1,311.777,2912.942,4928.335,0,0,58.17,113.405,0,319.217,0,0,0
04/04/2014,AS14.32,0,8,2,-0.5,0.5,0.073949921,5236.956002,1,4,314.78,3309.647,541.524,0,0,0,57.909,61.324,0,0,5.024,0
05/04/2014,AS14.32,0,8.4,5,1.4,1.4,0.062357015,3774.866,5,0,1081.431,1495.692,860.066,0,0,0,131.054,198.788,0,0,0,0
06/04/2014,AS14.32,0,7.6,5,-1.4,0,0.064706135,4897.057998,1,4,588.083,2678.576,1167.762,0,0,0,69.807,188.905,243.971,0,10.029,0
07/04/2014,AS14.32,0,7,4,-0.5,-0.5,0.082431609,5388.959,11,8,1756.486,2536.077,1211.113,0,0,0,52.179,0,90.097,0,0,22.431
08/04/2014,AS14.32,0,7.8,5,0.4,0.2,0.071625047,4178.654001,1,0,667.61,2672.69,1340.512,0,0,0,65.568,48.579,0,0,0,0
09/04/2014,AS14.32,0,7.333333333,3,0.333333333,0,0.081530972,4124.162,15,2,1278.908,2117.498,2505.198,0,0,0,26.176,0,85.631,0,0,0
10/04/2014,AS14.32,0,8.25,4,0.25,0.75,0.085381393,4656.295,2,0,168.361,3238.077,844.404,0,0,0,84.356,338.005,0,0,0,0
11/04/2014,AS14.32,0,7.666666667,3,0.333333333,0.333333333,0.133643945,4124.542999,6,1,1443.436,2012.92,532.339,0,0,0,98.088,0,114.418,0,13.118,0
12/04/2014,AS14.32,0,8.6,5,0.2,0.8,0.092561274,2406.448,5,2,380.201,1372.137,505.393,0,0,0,49.503,92.404,0,0,0,0
13/04/2014,AS14.32,0,8,5,-1.8,0.6,0.114868126,3048.489999,6,0,189.339,1520.744,661.141,0,0,0,82.591,476.366,32.605,0,0,0
14/04/2014,AS14.32,0,7.5,2,0.5,0.5,0.092764727,6525.473999,3,0,1518.633,3543.626,621.171,0,0,0,54.104,0,32.21,0,0,0
15/04/2014,AS14.32,0,8,2,0,0.5,0.120354841,5020.397,8,2,635.303,1951.846,1036.17,0,0,0,127.472,0,0,0,0,0
16/04/2014,AS14.32,0,8.5,4,0.75,0.75,0.133530576,4246.233,7,0,1230.116,2011.749,2182.14,0,0,0,47.743,363.157,243.929,0,0,0
17/04/2014,AS14.32,0,8.5,2,0.5,0.5,0.067205562,4340.205001,4,0,1464.969,1255.765,1050.276,0,0,0,17.195,0,149.346,0,0,0
18/04/2014,AS14.32,0,7,1,-1,1,0.133059888,4431.645821,2,1,987.761,2287.957,3508.627,0,0,0,130.114,159.728,100.335,0,0,0
19/04/2014,AS14.32,0,7,0,0,0,0.047567898,1276.681,2,0,600.774,374.339,108.147,0,0,0,0,186.998,0,0,0,0
20/04/2014,AS14.32,0,7,0,0,0,0.055231839,2566.197,0,0,146.472,1650.384,225.367,0,0,0,6.122,0,0,0,0,0
21/04/2014,AS14.32,0,7,4,-1.75,-0.25,0.029860055,4231.04,1,0,157.154,3546.58,313.471,0,0,0,45.141,0,0,0,0,0
22/04/2014,AS14.32,0,7,0,0,0,0.125400653,6734.574,3,0,679.454,2606.399,740.153,0,0,0,0,595.034,169.197,0,0,0
23/04/2014,AS14.32,0,7,5,-0.2,0,0.112518104,5594.706999,3,1,912.164,1907.874,824.497,0,0,0,288.339,106.273,179.338,0,0,0
24/04/2014,AS14.32,0,8,2,0,0.5,0.06199745,4941.214999,9,0,1261.81,2787.632,413.148,0,0,0,26.28,112.34,24.266,0,0,0
25/04/2014,AS14.32,0,8,1,0,1,0.1335021,6761.851643,6,1,1097.703,3378.699,651.248,0,0,0,236.387,349.706,132.85,0,0,0
26/04/2014,AS14.32,0,7,0,0,0,0.184627454,2330.224,0,0,0,1918.319,790.061,0,0,0,0,0,0,0,0,0
27/04/2014,AS14.32,0,7,2,-0.5,0,0.048276516,5141.033999,4,0,1398.979,1065.272,646.497,0,0,0,16.711,403.209,0,0,447.418,0
28/04/2014,AS14.32,0,7.5,4,0.25,0.25,0.063713858,4098.853821,7,0,2309.184,2618.061,4963.498,0,0,0,31.539,0,70.423,0,0,0
29/04/2014,AS14.32,0,8,3,1,0.666666667,0.109837797,2564.854,5,0,93.159,2002.434,506.892,0,0,0,102.581,0,0,0,0,0
30/04/2014,AS14.32,0,7,3,0,0.666666667,0.081270543,2914.777821,6,3,482.125,1788.789,651.805,0,0,0,42.578,0,103.49,0,0,0
01/05/2014,AS14.32,0,7,3,-1,0,0.147970134,3929.968999,9,0,544.381,2831.296,863.829,0,0,0,40.7,0,0,0,0,0
02/05/2014,AS14.32,0,7.25,4,-0.25,0,0.093647184,3621.993001,10,0,585.379,2228.205,759.534,0,0,0,40.26,0,89.955,0,0,0
03/05/2014,AS14.32,0,7.5,2,-1,0.5,0.082179359,2209.79,2,0,272.89,1717.799,199.436,0,0,0,16.111,0,0,0,0,0
04/05/2014,AS14.32,0,8.666666667,3,0.333333333,1,0.116280948,4015.884,1,1,390.165,2605.712,236.739,0,0,0,166.292,430.094,0,0,0,0
05/05/2014,AS14.32,0,7,4,-0.5,0,0.03508934,5759.754,21,0,1561.07,3659.592,2165.427,0,0,0,35.454,341.933,0,0,0,0
06/05/2014,AS14.32,0,7,0,0,0,0.136995207,3953.402,9,0,602.061,3399.973,1029.736,0,0,0,70.409,0,0,0,0,0
07/05/2014,AS14.32,0,6,4,-1,-0.25,0.068338583,3372.444999,4,0,725.719,2027.831,589.095,0,0,0,46.367,1.007,113.693,0,0,0
08/05/2014,AS14.32,0,6,4,-1,-0.25,0.111642283,5126.648,13,2,1219.057928,3658.155,487.702,0,0,0,66.38,0,0,0,0,0
09/05/2014,AS14.32,0,7.75,4,-0.25,0.75,0.077479908,5151.195998,9,0,1177.331,2304.92,1143.826,0,0,0,32.406,0,575.667,0,0,0
10/05/2014,AS14.32,0,7.25,4,-0.75,0.5,0.131632969,4791.854001,6,0,748.367,2962.648,3210.226,0,0,0,52.517,1881.155,666.579,0,0,0
11/05/2014,AS14.32,0,7.2,5,-1.4,0.2,0.099327649,2117.053,6,0,403.986,1289.197,418.114,0,0,6.036,221.782,0,0,0,0,0
12/05/2014,AS14.32,0,7.2,5,-0.6,0.2,0.11047803,825.7639997,0,0,0,552.23,274.275,0,0,0,19.545,0,0,0,0,0
13/05/2014,AS14.32,0,6,0,0,0,0.090253873,473.7049999,0,0,235.942,382.468,52.797,0,0,0,0,0,0,0,0,0
14/05/2014,AS14.32,0,7,0,0,0,0.164353897,703.3159997,0,0,215.723,375.609,111.207,0,0,0,0,0,0,0,0,0
16/04/2014,AS14.33,0,7,3,0.333333333,0.333333333,0.095027513,4944.646001,5,1,765.403,1107.526,296.785,0,0,0,107.616,4201.894,0,27.135,164.932,0
17/04/2014,AS14.33,0,7.2,5,-0.6,1.4,0.07217219,9996.859823,2,0,2442.832,855.145,920.187,0,0,0,152.834,6420.129,0,0,283.445,0
18/04/2014,AS14.33,0,7.4,5,-0.8,0.8,0.036851912,8837.705821,3,1,1555.364,1833.537,675.412,0,0,0,70.61,6281.793,0,0,102.369,0
19/04/2014,AS14.33,0,7.666666667,3,0,1,0.259305637,6869.168821,2,0,2879.461,802.847946,438.444,0,0,0,55.455,3960.064,0,0,83.939,0
20/04/2014,AS14.33,0,7.4,5,0,1.2,0.030758153,10896.483,0,0,669.192,1610.627,1526.508,0,0,0,60.848,7490.158,0,0,3.01,0
21/04/2014,AS14.33,0,7.2,5,0,0.6,0.039460646,10135.543,0,0,621.054,1390.445,962.34,0,0,0,63.275,9143.261,3.019,0,4.208,0
22/04/2014,AS14.33,0,6.2,5,-0.6,-0.2,0.085496665,13240.53682,7,0,1982.897928,1313.671,1181.991,0,0,0,78.571,7711.711,52.436,0,90.132,0
23/04/2014,AS14.33,0,5.2,5,-0.2,-0.6,0.0077152,6824.43,1,0,865.25,276.217,1206.39,0,0,0,68.263,4779.349,0,0,0,0
24/04/2014,AS14.33,0,7,4,-0.25,1,0.13427262,8703.779,5,3,3016.506,2518.994,775.334,0,0,0,67.548,3687.524,50.712,0,90.989,0
25/04/2014,AS14.33,0,8.4,5,0.8,1,0.146450391,9947.085998,31,2,4057.256,1350.607,538.707,0,0,0,52.192,2758.26,36.169,0,0,0
26/04/2014,AS14.33,0,7.6,5,0.4,1,0.339286636,7284.819,18,4,3269.482,331.262,226.066,0,0,0,55.925,3123.041,0,4.011,22.697,0
27/04/2014,AS14.33,0,6.2,5,-1.2,0.4,0.054654303,13853.09182,4,0,2664.72,1552.459,1661.577,0,0,0,61.369,8264.921,0,0,4.976,0
28/04/2014,AS14.33,0,6.75,4,-1.25,0.75,0.082821259,14943.21282,2,1,4788.742,2341.413,937.921,3.106,0,0,58.507,7012.939,0,0,336.839,0
29/04/2014,AS14.33,0,6.2,5,-0.4,0.4,0.079743794,12104.64782,3,1,4191.713,1237.23,857.68,0,0,0,139.282,6191.383,144.481,0,97.636,0
30/04/2014,AS14.33,0,6.4,5,-1,0.25,0.013273721,8104.14,1,0,1088.13,671.269,897.88,0,0,0,54.554,4923.761,219.173,0,0,0
01/05/2014,AS14.33,0,7,5,-0.6,0.5,0.17772319,12834.039,8,1,3494.608,1378.092,715.564,0,0,0,57.278,4261.196,205.063,0,131.141,0
02/05/2014,AS14.33,0,6,0,0,0,0.340592462,862.9809997,2,3,726.646,0,0,0,0,0,55.167,0,0,0,80.278,0
03/05/2014,AS14.33,0,6,0,0,0,0.301046784,2491.06,3,1,1903.111928,93.648,2.01,0,0,0,18.422,509.768,0,0,0,0
04/05/2014,AS14.33,0,8.333333333,3,0,1,0.343311856,6943.417998,11,1,3824.528,311.325,502.336,0,0,0,37.559,1999.901,129.967,0,97.765,0
05/05/2014,AS14.33,0,7.25,4,-1.5,0.666666667,0.035409554,7875.33082,6,0,1742.219928,1233.936,840.08,0,0,0,39.151,5646.145,74.654,0,0,0
06/05/2014,AS14.33,0,6,0,0,0,0.076938517,11254.21464,8,1,1554.774,6864.139,723.581,0,0,0,0,6229.699,185.134,0,15.463,0
07/05/2014,AS14.33,0,5,4,-0.25,-0.5,0.001759602,3168.816,1,1,286.712,7.083,562.447,0,0,0,41.493,2265.029,2.163,0,3.187,0
08/05/2014,AS14.33,0,6.6,5,-0.8,0.4,0.077814172,12633.159,7,0,2349.879,1892.662,1375.026,0,0,0,112.786,6022.155,359.32,0,105.098,0
09/05/2014,AS14.33,0,4.8,5,0.2,-0.2,0.015451676,10124.78482,0,2,1252.469,682.069,815.863,0,0,0,59.405,7554.27,0.08,0,16.477,0
10/05/2014,AS14.33,0,7.6,5,-0.4,1,0.094968084,7572.561821,5,0,2091.841,867.868,603.767,0,0,0,68.538,2596.438,39.492,0,175.48,0
11/05/2014,AS14.33,0,6,5,0,0.4,0.011163427,5336.354001,0,0,259.893,504.549,357.637,0,0,0,53.551,4154.944,4.027,0,0,0
12/05/2014,AS14.33,0,6,4,-0.75,0.5,0.024017412,6156.002821,1,0,1196.532,1065.885,474.836,0,0,0,293.233,4037.567,0,0,0,0
13/05/2014,AS14.33,0,5,2,0.5,0,0.13996388,8957.050641,1,0,2505.53,4340.772,1232.103,0,0,0,39.548,3313.274,6.135,0,29.384,0
14/05/2014,AS14.33,0,6.833333333,6,-0.333333333,0.4,0.003985507,4149.179,0,0,268.98,160.882,1093.614,0,0,0,100.961,3754.772,0,0,0,0
15/05/2014,AS14.33,0,6,3,0,0.5,0.122531354,15883.186,7,2,3280.553,3473.433,740.447,0,0,0,79.053,7101.031,227.708,2.007,34.972,0
16/05/2014,AS14.33,0,7,5,0.4,1,0.051781347,5389.559,11,0,2212.464,541.08,660.791,0,0,0,76.681,2753.987,0,0,29.338,0
17/05/2014,AS14.33,0,6,4,0.25,0.333333333,0.016673567,5082.129642,2,1,1018.142,428.547,442.67,0,0,0,39.427,3826.559,0,0,0,0
18/05/2014,AS14.33,0,6,5,-0.6,0.2,0.017732348,12643.24182,0,0,2752.733,2062.496,759.2,0,0,0,62.633,8658.553,0,0,11.121,0
19/05/2014,AS14.33,0,6.2,5,-0.2,0.2,0.009146799,5052.914,0,0,240.592,364.29,320.934,0,0,0,90.207,3250.709,0,0,0,0
20/05/2014,AS14.33,0,6.25,4,-0.5,0.5,0.018382148,7906.686001,0,0,487.319,867.491,656.332,0,0,0,45.442,5740.547,0,2.01,0,0
21/05/2014,AS14.33,0,6,6,-0.666666667,-0.2,0.01718091,9770.722,0,0,661.679,1814.912,1066.602,0,0,0,67.921,6092.751,0,0,0,0
22/05/2014,AS14.33,0,5.75,4,0.5,0.25,0.011538005,4429.147001,6,0,749.77,1272.216,270.475,0,0,0,51.243,1932.286,0,0,8.838,0
23/05/2014,AS14.33,0,5.833333333,6,-0.833333333,0,0.020586617,4483.577821,1,1,980.646,819.557,1030.192,0,0,0,105.913,6441.293,0,0,0,0
24/05/2014,AS14.33,0,6.4,5,-0.75,0.25,0.0142861,10875.109,0,0,947.927,2263.912,1130.015,0,0,0,78.431,5702.319,0,0,0,0
25/05/2014,AS14.33,0,6.25,4,-0.75,0.333333333,0.161470192,7342.484999,2,1,2687.659,1567.344,194.216,0,0,0,42.362,2868.671,0,0,96.982,0
26/05/2014,AS14.33,0,5.4,5,-0.4,0,0.115201484,9451.29982,10,3,1048.739,1235.537,688.769,0,0,130.53,235.837,5441.264,0,0,0,0
27/05/2014,AS14.33,0,6.2,5,-0.6,0.4,0.012704237,4089.879001,1,2,726.391,2078.403,124.694,0,0,0,142.686,2010.364,0,0,56.173,0
28/05/2014,AS14.33,0,8.2,5,0,1.2,0.10330117,11411.69382,10,1,2551.046,1936.415,614.706,0,0,357.909,529.946,5361.211,0,0,30.666,0
29/05/2014,AS14.33,0,7,3,-1.333333333,1,0.169354454,3569.341,5,1,400.034,435.105,136.738,0,0,0,29.202,1789.922,0.939,0,3.199,0
30/05/2014,AS14.33,0,6.8,5,-0.8,-0.4,0.192901189,9497.646999,4,0,3044.03,1670.842,260.22,0,0,0,52.61,3166.409,1052.648,8.072,232.825,0
31/05/2014,AS14.33,0,7,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
